"Sediment4000","Sediment2000","Sediment500","Sediment250","Sediment125","Sediment63","Sediment0","observations","normSediment4000","normSediment2000","normSediment500","normSediment250","normSediment125","normSediment63","normSediment0","PC1"
0.5078,0.2607,0.2157,0.0068,0.0055,0.0025,0.0011,136,-0.0453022787658357,0.367591695805597,0.0933834455172634,-1.62355991668012,-0.234135464121277,0.800325464694003,1.06420615943344,-0.159998854402196
0.5078,0.2607,0.2157,0.0068,0.0055,0.0025,0.0011,137,-0.0453022787658357,0.367591695805597,0.0933834455172634,-1.62355991668012,-0.234135464121277,0.800325464694003,1.06420615943344,-0.159998854402196
0.561,0.1983,0.1929,0.0373,0.0086,0.0016,3e-04,138,0.0543309574862825,0.0940024103918915,-0.018333187966164,0.078510797787586,0.21287864689976,0.354038362065583,-0.235076824696819,0.0657165572617544
0.5078,0.2607,0.2157,0.0068,0.0055,0.0025,0.0011,139,-0.0453022787658357,0.367591695805597,0.0933834455172634,-1.62355991668012,-0.234135464121277,0.800325464694003,1.06420615943344,-0.159998854402196
0.5078,0.2607,0.2157,0.0068,0.0055,0.0025,0.0011,140,-0.0453022787658357,0.367591695805597,0.0933834455172634,-1.62355991668012,-0.234135464121277,0.800325464694003,1.06420615943344,-0.159998854402196
0.5078,0.2607,0.2157,0.0068,0.0055,0.0025,0.0011,141,-0.0453022787658357,0.367591695805597,0.0933834455172634,-1.62355991668012,-0.234135464121277,0.800325464694003,1.06420615943344,-0.159998854402196
0.5078,0.2607,0.2157,0.0068,0.0055,0.0025,0.0011,142,-0.0453022787658357,0.367591695805597,0.0933834455172634,-1.62355991668012,-0.234135464121277,0.800325464694003,1.06420615943344,-0.159998854402196
0.5078,0.2607,0.2157,0.0068,0.0055,0.0025,0.0011,143,-0.0453022787658357,0.367591695805597,0.0933834455172634,-1.62355991668012,-0.234135464121277,0.800325464694003,1.06420615943344,-0.159998854402196
0.6362,0.1967,0.1565,0.0081,0.0015,0.001,2e-04,144,0.18012303127863,0.0859011002611546,-0.227449097897639,-1.44861846718379,-1.53341844825154,-0.115965267180152,-0.640541932804983,-2.43980963247531
0.6362,0.1967,0.1565,0.0081,0.0015,0.001,2e-04,145,0.18012303127863,0.0859011002611546,-0.227449097897639,-1.44861846718379,-1.53341844825154,-0.115965267180152,-0.640541932804983,-2.43980963247531
0.6362,0.1967,0.1565,0.0081,0.0015,0.001,2e-04,146,0.18012303127863,0.0859011002611546,-0.227449097897639,-1.44861846718379,-1.53341844825154,-0.115965267180152,-0.640541932804983,-2.43980963247531
0.6362,0.1967,0.1565,0.0081,0.0015,0.001,2e-04,147,0.18012303127863,0.0859011002611546,-0.227449097897639,-1.44861846718379,-1.53341844825154,-0.115965267180152,-0.640541932804983,-2.43980963247531
0.7288,0.0251,0.2131,0.0269,0.0043,0.0013,5e-04,148,0.316009397909335,-1.97291077899612,0.0812564312267242,-0.248356242254391,-0.480268533660186,0.146398997287339,0.275748799069172,-0.203205915686158
0.7288,0.0251,0.2131,0.0269,0.0043,0.0013,5e-04,149,0.316009397909335,-1.97291077899612,0.0812564312267242,-0.248356242254391,-0.480268533660186,0.146398997287339,0.275748799069172,-0.203205915686158
0.7288,0.0251,0.2131,0.0269,0.0043,0.0013,5e-04,150,0.316009397909335,-1.97291077899612,0.0812564312267242,-0.248356242254391,-0.480268533660186,0.146398997287339,0.275748799069172,-0.203205915686158
0.7288,0.0251,0.2131,0.0269,0.0043,0.0013,5e-04,151,0.316009397909335,-1.97291077899612,0.0812564312267242,-0.248356242254391,-0.480268533660186,0.146398997287339,0.275748799069172,-0.203205915686158
0.7288,0.0251,0.2131,0.0269,0.0043,0.0013,5e-04,152,0.316009397909335,-1.97291077899612,0.0812564312267242,-0.248356242254391,-0.480268533660186,0.146398997287339,0.275748799069172,-0.203205915686158
0.7288,0.0251,0.2131,0.0269,0.0043,0.0013,5e-04,153,0.316009397909335,-1.97291077899612,0.0812564312267242,-0.248356242254391,-0.480268533660186,0.146398997287339,0.275748799069172,-0.203205915686158
0.7288,0.0251,0.2131,0.0269,0.0043,0.0013,5e-04,154,0.316009397909335,-1.97291077899612,0.0812564312267242,-0.248356242254391,-0.480268533660186,0.146398997287339,0.275748799069172,-0.203205915686158
0.8092,0.0288,0.14,0.0172,0.0034,0.0012,1e-04,155,0.420656157257177,-1.83540323799196,-0.338862685268543,-0.695573145042777,-0.715108124737587,0.0663562896138023,-1.33368911336493,-1.90190445342809
0.8092,0.0288,0.14,0.0172,0.0034,0.0012,1e-04,156,0.420656157257177,-1.83540323799196,-0.338862685268543,-0.695573145042777,-0.715108124737587,0.0663562896138023,-1.33368911336493,-1.90190445342809
0.8092,0.0288,0.14,0.0172,0.0034,0.0012,1e-04,157,0.420656157257177,-1.83540323799196,-0.338862685268543,-0.695573145042777,-0.715108124737587,0.0663562896138023,-1.33368911336493,-1.90190445342809
0.8092,0.0288,0.14,0.0172,0.0034,0.0012,1e-04,158,0.420656157257177,-1.83540323799196,-0.338862685268543,-0.695573145042777,-0.715108124737587,0.0663562896138023,-1.33368911336493,-1.90190445342809
0.8092,0.0288,0.14,0.0172,0.0034,0.0012,1e-04,159,0.420656157257177,-1.83540323799196,-0.338862685268543,-0.695573145042777,-0.715108124737587,0.0663562896138023,-1.33368911336493,-1.90190445342809
0.8092,0.0288,0.14,0.0172,0.0034,0.0012,1e-04,160,0.420656157257177,-1.83540323799196,-0.338862685268543,-0.695573145042777,-0.715108124737587,0.0663562896138023,-1.33368911336493,-1.90190445342809
0.8592,0.0864,0.0498,0.0027,8e-04,0.001,1e-04,161,0.480611775718186,-0.736790949323849,-1.37249012384724,-2.5472307558519,-2.16202710767391,-0.115965267180152,-1.33368911336493,-5.28893677558363
0.8592,0.0864,0.0498,0.0027,8e-04,0.001,1e-04,162,0.480611775718186,-0.736790949323849,-1.37249012384724,-2.5472307558519,-2.16202710767391,-0.115965267180152,-1.33368911336493,-5.28893677558363
0.8592,0.0864,0.0498,0.0027,8e-04,0.001,1e-04,163,0.480611775718186,-0.736790949323849,-1.37249012384724,-2.5472307558519,-2.16202710767391,-0.115965267180152,-1.33368911336493,-5.28893677558363
0.8592,0.0864,0.0498,0.0027,8e-04,0.001,1e-04,164,0.480611775718186,-0.736790949323849,-1.37249012384724,-2.5472307558519,-2.16202710767391,-0.115965267180152,-1.33368911336493,-5.28893677558363
0.6076,0.1081,0.2004,0.0768,0.0045,0.0014,0.0012,165,0.134126822685204,-0.512721900488696,0.0198102613328624,0.800722111291442,-0.434806159583428,0.220506969441061,1.15121753642307,0.634766996648482
0.6076,0.1081,0.2004,0.0768,0.0045,0.0014,0.0012,166,0.134126822685204,-0.512721900488696,0.0198102613328624,0.800722111291442,-0.434806159583428,0.220506969441061,1.15121753642307,0.634766996648482
0.6076,0.1081,0.2004,0.0768,0.0045,0.0014,0.0012,167,0.134126822685204,-0.512721900488696,0.0198102613328624,0.800722111291442,-0.434806159583428,0.220506969441061,1.15121753642307,0.634766996648482
0.6076,0.1081,0.2004,0.0768,0.0045,0.0014,0.0012,168,0.134126822685204,-0.512721900488696,0.0198102613328624,0.800722111291442,-0.434806159583428,0.220506969441061,1.15121753642307,0.634766996648482
0.5557,0.1105,0.2339,0.0789,0.0164,0.0033,0.0014,169,0.0448386322494618,-0.490763104176051,0.174388565712286,0.827698698989645,0.858397778470451,1.07795720129228,1.30536821625033,2.04780033277511
0.5557,0.1105,0.2339,0.0789,0.0164,0.0033,0.0014,170,0.0448386322494618,-0.490763104176051,0.174388565712286,0.827698698989645,0.858397778470451,1.07795720129228,1.30536821625033,2.04780033277511
0.5557,0.1105,0.2339,0.0789,0.0164,0.0033,0.0014,171,0.0448386322494618,-0.490763104176051,0.174388565712286,0.827698698989645,0.858397778470451,1.07795720129228,1.30536821625033,2.04780033277511
0.5557,0.1105,0.2339,0.0789,0.0164,0.0033,0.0014,172,0.0448386322494618,-0.490763104176051,0.174388565712286,0.827698698989645,0.858397778470451,1.07795720129228,1.30536821625033,2.04780033277511
0.5557,0.1105,0.2339,0.0789,0.0164,0.0033,0.0014,173,0.0448386322494618,-0.490763104176051,0.174388565712286,0.827698698989645,0.858397778470451,1.07795720129228,1.30536821625033,2.04780033277511
0.2211,0.115,0.4607,0.164,0.0311,0.0049,0.0033,174,-0.876774860173013,-0.450846496770609,0.852241964064024,1.55938389896201,1.49832426282549,1.47326993793643,2.16281844810155,5.7498060467405
0.2211,0.115,0.4607,0.164,0.0311,0.0049,0.0033,175,-0.876774860173013,-0.450846496770609,0.852241964064024,1.55938389896201,1.49832426282549,1.47326993793643,2.16281844810155,5.7498060467405
0.2211,0.115,0.4607,0.164,0.0311,0.0049,0.0033,176,-0.876774860173013,-0.450846496770609,0.852241964064024,1.55938389896201,1.49832426282549,1.47326993793643,2.16281844810155,5.7498060467405
0.2211,0.115,0.4607,0.164,0.0311,0.0049,0.0033,177,-0.876774860173013,-0.450846496770609,0.852241964064024,1.55938389896201,1.49832426282549,1.47326993793643,2.16281844810155,5.7498060467405
0.2211,0.115,0.4607,0.164,0.0311,0.0049,0.0033,178,-0.876774860173013,-0.450846496770609,0.852241964064024,1.55938389896201,1.49832426282549,1.47326993793643,2.16281844810155,5.7498060467405
0.2211,0.115,0.4607,0.164,0.0311,0.0049,0.0033,179,-0.876774860173013,-0.450846496770609,0.852241964064024,1.55938389896201,1.49832426282549,1.47326993793643,2.16281844810155,5.7498060467405
0.2211,0.115,0.4607,0.164,0.0311,0.0049,0.0033,180,-0.876774860173013,-0.450846496770609,0.852241964064024,1.55938389896201,1.49832426282549,1.47326993793643,2.16281844810155,5.7498060467405
0.2211,0.115,0.4607,0.164,0.0311,0.0049,0.0033,181,-0.876774860173013,-0.450846496770609,0.852241964064024,1.55938389896201,1.49832426282549,1.47326993793643,2.16281844810155,5.7498060467405
0.6006,0.1236,0.218,0.052,0.0049,5e-04,3e-04,182,0.122539207512816,-0.378728080110268,0.103989954911242,0.410761189719243,-0.349648351243121,-0.809112447740097,-0.235076824696819,-0.393591854566171
0.3799,0.1287,0.3131,0.1295,0.0444,0.0036,8e-04,183,-0.335481887842834,-0.338294510531778,0.466017520454513,1.32319835227741,1.85435591307848,1.16496857828191,0.745752428314907,3.65229579822368
0.3799,0.1287,0.3131,0.1295,0.0444,0.0036,8e-04,184,-0.335481887842834,-0.338294510531778,0.466017520454513,1.32319835227741,1.85435591307848,1.16496857828191,0.745752428314907,3.65229579822368
0.3799,0.1287,0.3131,0.1295,0.0444,0.0036,8e-04,185,-0.335481887842834,-0.338294510531778,0.466017520454513,1.32319835227741,1.85435591307848,1.16496857828191,0.745752428314907,3.65229579822368
0.3799,0.1287,0.3131,0.1295,0.0444,0.0036,8e-04,186,-0.335481887842834,-0.338294510531778,0.466017520454513,1.32319835227741,1.85435591307848,1.16496857828191,0.745752428314907,3.65229579822368
0.3799,0.1287,0.3131,0.1295,0.0444,0.0036,8e-04,187,-0.335481887842834,-0.338294510531778,0.466017520454513,1.32319835227741,1.85435591307848,1.16496857828191,0.745752428314907,3.65229579822368
0.3799,0.1287,0.3131,0.1295,0.0444,0.0036,8e-04,188,-0.335481887842834,-0.338294510531778,0.466017520454513,1.32319835227741,1.85435591307848,1.16496857828191,0.745752428314907,3.65229579822368
0.3799,0.1287,0.3131,0.1295,0.0444,0.0036,8e-04,189,-0.335481887842834,-0.338294510531778,0.466017520454513,1.32319835227741,1.85435591307848,1.16496857828191,0.745752428314907,3.65229579822368
0.3799,0.1287,0.3131,0.1295,0.0444,0.0036,8e-04,190,-0.335481887842834,-0.338294510531778,0.466017520454513,1.32319835227741,1.85435591307848,1.16496857828191,0.745752428314907,3.65229579822368
0.3799,0.1287,0.3131,0.1295,0.0444,0.0036,8e-04,191,-0.335481887842834,-0.338294510531778,0.466017520454513,1.32319835227741,1.85435591307848,1.16496857828191,0.745752428314907,3.65229579822368
0.3799,0.1287,0.3131,0.1295,0.0444,0.0036,8e-04,192,-0.335481887842834,-0.338294510531778,0.466017520454513,1.32319835227741,1.85435591307848,1.16496857828191,0.745752428314907,3.65229579822368
0.3799,0.1287,0.3131,0.1295,0.0444,0.0036,8e-04,193,-0.335481887842834,-0.338294510531778,0.466017520454513,1.32319835227741,1.85435591307848,1.16496857828191,0.745752428314907,3.65229579822368
0.3799,0.1287,0.3131,0.1295,0.0444,0.0036,8e-04,194,-0.335481887842834,-0.338294510531778,0.466017520454513,1.32319835227741,1.85435591307848,1.16496857828191,0.745752428314907,3.65229579822368
0.3799,0.1287,0.3131,0.1295,0.0444,0.0036,8e-04,195,-0.335481887842834,-0.338294510531778,0.466017520454513,1.32319835227741,1.85435591307848,1.16496857828191,0.745752428314907,3.65229579822368
0.3799,0.1287,0.3131,0.1295,0.0444,0.0036,8e-04,196,-0.335481887842834,-0.338294510531778,0.466017520454513,1.32319835227741,1.85435591307848,1.16496857828191,0.745752428314907,3.65229579822368
0.3799,0.1287,0.3131,0.1295,0.0444,0.0036,8e-04,197,-0.335481887842834,-0.338294510531778,0.466017520454513,1.32319835227741,1.85435591307848,1.16496857828191,0.745752428314907,3.65229579822368
0.3799,0.1287,0.3131,0.1295,0.0444,0.0036,8e-04,198,-0.335481887842834,-0.338294510531778,0.466017520454513,1.32319835227741,1.85435591307848,1.16496857828191,0.745752428314907,3.65229579822368
0.741,0.132,0.1039,0.0169,0.0047,0.0012,3e-04,199,0.332610677259673,-0.312976702547488,-0.637076209772666,-0.713168906933156,-0.391321047643689,0.0663562896138023,-0.235076824696819,-1.9243912137086
0.741,0.132,0.1039,0.0169,0.0047,0.0012,3e-04,200,0.332610677259673,-0.312976702547488,-0.637076209772666,-0.713168906933156,-0.391321047643689,0.0663562896138023,-0.235076824696819,-1.9243912137086
0.741,0.132,0.1039,0.0169,0.0047,0.0012,3e-04,201,0.332610677259673,-0.312976702547488,-0.637076209772666,-0.713168906933156,-0.391321047643689,0.0663562896138023,-0.235076824696819,-1.9243912137086
0.741,0.132,0.1039,0.0169,0.0047,0.0012,3e-04,202,0.332610677259673,-0.312976702547488,-0.637076209772666,-0.713168906933156,-0.391321047643689,0.0663562896138023,-0.235076824696819,-1.9243912137086
0.741,0.132,0.1039,0.0169,0.0047,0.0012,3e-04,203,0.332610677259673,-0.312976702547488,-0.637076209772666,-0.713168906933156,-0.391321047643689,0.0663562896138023,-0.235076824696819,-1.9243912137086
0.741,0.132,0.1039,0.0169,0.0047,0.0012,3e-04,204,0.332610677259673,-0.312976702547488,-0.637076209772666,-0.713168906933156,-0.391321047643689,0.0663562896138023,-0.235076824696819,-1.9243912137086
0.741,0.132,0.1039,0.0169,0.0047,0.0012,3e-04,205,0.332610677259673,-0.312976702547488,-0.637076209772666,-0.713168906933156,-0.391321047643689,0.0663562896138023,-0.235076824696819,-1.9243912137086
0.741,0.132,0.1039,0.0169,0.0047,0.0012,3e-04,206,0.332610677259673,-0.312976702547488,-0.637076209772666,-0.713168906933156,-0.391321047643689,0.0663562896138023,-0.235076824696819,-1.9243912137086
0.5167,0.1327,0.3076,0.0365,0.0058,6e-04,1e-04,207,-0.0279275127432748,-0.307687683795697,0.448295129753641,0.0568297317262619,-0.181025638807329,-0.626790890946143,-1.33368911336493,-0.155573608081785
0.5167,0.1327,0.3076,0.0365,0.0058,6e-04,1e-04,208,-0.0279275127432748,-0.307687683795697,0.448295129753641,0.0568297317262619,-0.181025638807329,-0.626790890946143,-1.33368911336493,-0.155573608081785
0.5167,0.1327,0.3076,0.0365,0.0058,6e-04,1e-04,209,-0.0279275127432748,-0.307687683795697,0.448295129753641,0.0568297317262619,-0.181025638807329,-0.626790890946143,-1.33368911336493,-0.155573608081785
0.5167,0.1327,0.3076,0.0365,0.0058,6e-04,1e-04,210,-0.0279275127432748,-0.307687683795697,0.448295129753641,0.0568297317262619,-0.181025638807329,-0.626790890946143,-1.33368911336493,-0.155573608081785
0.6156,0.1505,0.1573,0.0622,0.0129,9e-04,5e-04,211,0.14720745392831,-0.181815540944928,-0.222350297813615,0.58987247088295,0.618343755007924,-0.221325782837979,0.275748799069172,0.13502356138823
0.6156,0.1505,0.1573,0.0622,0.0129,9e-04,5e-04,212,0.14720745392831,-0.181815540944928,-0.222350297813615,0.58987247088295,0.618343755007924,-0.221325782837979,0.275748799069172,0.13502356138823
0.6156,0.1505,0.1573,0.0622,0.0129,9e-04,5e-04,213,0.14720745392831,-0.181815540944928,-0.222350297813615,0.58987247088295,0.618343755007924,-0.221325782837979,0.275748799069172,0.13502356138823
0.6156,0.1505,0.1573,0.0622,0.0129,9e-04,5e-04,214,0.14720745392831,-0.181815540944928,-0.222350297813615,0.58987247088295,0.618343755007924,-0.221325782837979,0.275748799069172,0.13502356138823
0.5355,0.1514,0.2424,0.058,0.0088,0.0025,0.0014,215,0.00781094185138965,-0.17585328413051,0.210084146317312,0.519960481684235,0.235868165124459,0.800325464694003,1.30536821625033,1.48994810255223
0.5355,0.1514,0.2424,0.058,0.0088,0.0025,0.0014,216,0.00781094185138965,-0.17585328413051,0.210084146317312,0.519960481684235,0.235868165124459,0.800325464694003,1.30536821625033,1.48994810255223
0.5355,0.1514,0.2424,0.058,0.0088,0.0025,0.0014,217,0.00781094185138965,-0.17585328413051,0.210084146317312,0.519960481684235,0.235868165124459,0.800325464694003,1.30536821625033,1.48994810255223
0.5355,0.1514,0.2424,0.058,0.0088,0.0025,0.0014,218,0.00781094185138965,-0.17585328413051,0.210084146317312,0.519960481684235,0.235868165124459,0.800325464694003,1.30536821625033,1.48994810255223
0.5647,0.1528,0.1937,0.0697,0.0107,0.0081,2e-04,219,0.0609046686423771,-0.166648748401439,-0.0141945374648971,0.703717788904294,0.431360185108158,1.97589879449824,-0.640541932804983,1.117810462253
0.5647,0.1528,0.1937,0.0697,0.0107,0.0081,2e-04,220,0.0609046686423771,-0.166648748401439,-0.0141945374648971,0.703717788904294,0.431360185108158,1.97589879449824,-0.640541932804983,1.117810462253
0.5647,0.1528,0.1937,0.0697,0.0107,0.0081,2e-04,221,0.0609046686423771,-0.166648748401439,-0.0141945374648971,0.703717788904294,0.431360185108158,1.97589879449824,-0.640541932804983,1.117810462253
0.5647,0.1528,0.1937,0.0697,0.0107,0.0081,2e-04,222,0.0609046686423771,-0.166648748401439,-0.0141945374648971,0.703717788904294,0.431360185108158,1.97589879449824,-0.640541932804983,1.117810462253
0.6655,0.1529,0.1384,0.0361,0.006,9e-04,2e-04,223,0.225148689798752,-0.165994512198842,-0.350357064694278,0.0458103364766513,-0.147124087131647,-0.221325782837979,-0.640541932804983,-1.16562252984988
0.6655,0.1529,0.1384,0.0361,0.006,9e-04,2e-04,224,0.225148689798752,-0.165994512198842,-0.350357064694278,0.0458103364766513,-0.147124087131647,-0.221325782837979,-0.640541932804983,-1.16562252984988
0.6655,0.1529,0.1384,0.0361,0.006,9e-04,2e-04,225,0.225148689798752,-0.165994512198842,-0.350357064694278,0.0458103364766513,-0.147124087131647,-0.221325782837979,-0.640541932804983,-1.16562252984988
0.6655,0.1529,0.1384,0.0361,0.006,9e-04,2e-04,226,0.225148689798752,-0.165994512198842,-0.350357064694278,0.0458103364766513,-0.147124087131647,-0.221325782837979,-0.640541932804983,-1.16562252984988
0.6556,0.1552,0.1567,0.0259,0.0057,7e-04,2e-04,227,0.210160898833261,-0.15106401738474,-0.226171958515872,-0.286239560156692,-0.198417381519198,-0.472640211118885,-0.640541932804983,-1.30811497910788
0.6556,0.1552,0.1567,0.0259,0.0057,7e-04,2e-04,228,0.210160898833261,-0.15106401738474,-0.226171958515872,-0.286239560156692,-0.198417381519198,-0.472640211118885,-0.640541932804983,-1.30811497910788
0.6556,0.1552,0.1567,0.0259,0.0057,7e-04,2e-04,229,0.210160898833261,-0.15106401738474,-0.226171958515872,-0.286239560156692,-0.198417381519198,-0.472640211118885,-0.640541932804983,-1.30811497910788
0.6556,0.1552,0.1567,0.0259,0.0057,7e-04,2e-04,230,0.210160898833261,-0.15106401738474,-0.226171958515872,-0.286239560156692,-0.198417381519198,-0.472640211118885,-0.640541932804983,-1.30811497910788
0.6556,0.1552,0.1567,0.0259,0.0057,7e-04,2e-04,231,0.210160898833261,-0.15106401738474,-0.226171958515872,-0.286239560156692,-0.198417381519198,-0.472640211118885,-0.640541932804983,-1.30811497910788
0.6556,0.1552,0.1567,0.0259,0.0057,7e-04,2e-04,232,0.210160898833261,-0.15106401738474,-0.226171958515872,-0.286239560156692,-0.198417381519198,-0.472640211118885,-0.640541932804983,-1.30811497910788
0.6063,0.1554,0.1779,0.0536,0.0062,4e-04,3e-04,233,0.131984965041271,-0.149776187200312,-0.0992835132060579,0.441066539214573,-0.114334264308656,-1.03225599905431,-0.235076824696819,-0.672103963060546
0.6063,0.1554,0.1779,0.0536,0.0062,4e-04,3e-04,234,0.131984965041271,-0.149776187200312,-0.0992835132060579,0.441066539214573,-0.114334264308656,-1.03225599905431,-0.235076824696819,-0.672103963060546
0.6063,0.1554,0.1779,0.0536,0.0062,4e-04,3e-04,235,0.131984965041271,-0.149776187200312,-0.0992835132060579,0.441066539214573,-0.114334264308656,-1.03225599905431,-0.235076824696819,-0.672103963060546
0.6063,0.1554,0.1779,0.0536,0.0062,4e-04,3e-04,236,0.131984965041271,-0.149776187200312,-0.0992835132060579,0.441066539214573,-0.114334264308656,-1.03225599905431,-0.235076824696819,-0.672103963060546
0.553,0.1588,0.1708,0.07,0.0387,0.0069,0.0017,241,0.039968053485921,-0.128133076320823,-0.140011826523378,0.708012713187175,1.71695604367603,1.81555614442306,1.49952423069129,2.33826805589518
0.553,0.1588,0.1708,0.07,0.0387,0.0069,0.0017,242,0.039968053485921,-0.128133076320823,-0.140011826523378,0.708012713187175,1.71695604367603,1.81555614442306,1.49952423069129,2.33826805589518
0.553,0.1588,0.1708,0.07,0.0387,0.0069,0.0017,243,0.039968053485921,-0.128133076320823,-0.140011826523378,0.708012713187175,1.71695604367603,1.81555614442306,1.49952423069129,2.33826805589518
0.553,0.1588,0.1708,0.07,0.0387,0.0069,0.0017,244,0.039968053485921,-0.128133076320823,-0.140011826523378,0.708012713187175,1.71695604367603,1.81555614442306,1.49952423069129,2.33826805589518
0.553,0.1588,0.1708,0.07,0.0387,0.0069,0.0017,245,0.039968053485921,-0.128133076320823,-0.140011826523378,0.708012713187175,1.71695604367603,1.81555614442306,1.49952423069129,2.33826805589518
0.553,0.1588,0.1708,0.07,0.0387,0.0069,0.0017,246,0.039968053485921,-0.128133076320823,-0.140011826523378,0.708012713187175,1.71695604367603,1.81555614442306,1.49952423069129,2.33826805589518
0.553,0.1588,0.1708,0.07,0.0387,0.0069,0.0017,247,0.039968053485921,-0.128133076320823,-0.140011826523378,0.708012713187175,1.71695604367603,1.81555614442306,1.49952423069129,2.33826805589518
0.553,0.1588,0.1708,0.07,0.0387,0.0069,0.0017,248,0.039968053485921,-0.128133076320823,-0.140011826523378,0.708012713187175,1.71695604367603,1.81555614442306,1.49952423069129,2.33826805589518
0.4936,0.1606,0.2462,0.0819,0.0149,0.0019,8e-04,249,-0.0736644754452359,-0.116861823621197,0.225639105872506,0.86501646199684,0.762477656591711,0.525888618992243,0.745752428314907,1.76842964400047
0.4936,0.1606,0.2462,0.0819,0.0149,0.0019,8e-04,250,-0.0736644754452359,-0.116861823621197,0.225639105872506,0.86501646199684,0.762477656591711,0.525888618992243,0.745752428314907,1.76842964400047
0.4341,0.1645,0.2825,0.0835,0.0289,0.0046,0.002,251,-0.202115025730866,-0.0928680549284321,0.363173442708648,0.884364102994626,1.42495803875868,1.4100910363149,1.66204316018906,3.21079254261221
0.4341,0.1645,0.2825,0.0835,0.0289,0.0046,0.002,252,-0.202115025730866,-0.0928680549284321,0.363173442708648,0.884364102994626,1.42495803875868,1.4100910363149,1.66204316018906,3.21079254261221
0.4341,0.1645,0.2825,0.0835,0.0289,0.0046,0.002,253,-0.202115025730866,-0.0928680549284321,0.363173442708648,0.884364102994626,1.42495803875868,1.4100910363149,1.66204316018906,3.21079254261221
0.4341,0.1645,0.2825,0.0835,0.0289,0.0046,0.002,254,-0.202115025730866,-0.0928680549284321,0.363173442708648,0.884364102994626,1.42495803875868,1.4100910363149,1.66204316018906,3.21079254261221
0.77,0.1661,0.0447,0.0166,0.0022,2e-04,1e-04,255,0.371000566811316,-0.0831886085146096,-1.48053160625832,-0.731079833499686,-1.15042619599543,-1.72540317961425,-1.33368911336493,-4.59158765104885
0.77,0.1661,0.0447,0.0166,0.0022,2e-04,1e-04,256,0.371000566811316,-0.0831886085146096,-1.48053160625832,-0.731079833499686,-1.15042619599543,-1.72540317961425,-1.33368911336493,-4.59158765104885
0.77,0.1661,0.0447,0.0166,0.0022,2e-04,1e-04,257,0.371000566811316,-0.0831886085146096,-1.48053160625832,-0.731079833499686,-1.15042619599543,-1.72540317961425,-1.33368911336493,-4.59158765104885
0.77,0.1661,0.0447,0.0166,0.0022,2e-04,1e-04,258,0.371000566811316,-0.0831886085146096,-1.48053160625832,-0.731079833499686,-1.15042619599543,-1.72540317961425,-1.33368911336493,-4.59158765104885
0.77,0.1661,0.0447,0.0166,0.0022,2e-04,1e-04,259,0.371000566811316,-0.0831886085146096,-1.48053160625832,-0.731079833499686,-1.15042619599543,-1.72540317961425,-1.33368911336493,-4.59158765104885
0.5972,0.1661,0.2066,0.0248,0.004,8e-04,4e-04,260,0.116862117628621,-0.0831886085146096,0.0502794488076909,-0.329638875691248,-0.552589195239812,-0.339108818494362,0.052605247754962,-0.713552285726181
0.5972,0.1661,0.2066,0.0248,0.004,8e-04,4e-04,261,0.116862117628621,-0.0831886085146096,0.0502794488076909,-0.329638875691248,-0.552589195239812,-0.339108818494362,0.052605247754962,-0.713552285726181
0.5972,0.1661,0.2066,0.0248,0.004,8e-04,4e-04,262,0.116862117628621,-0.0831886085146096,0.0502794488076909,-0.329638875691248,-0.552589195239812,-0.339108818494362,0.052605247754962,-0.713552285726181
0.5972,0.1661,0.2066,0.0248,0.004,8e-04,4e-04,263,0.116862117628621,-0.0831886085146096,0.0502794488076909,-0.329638875691248,-0.552589195239812,-0.339108818494362,0.052605247754962,-0.713552285726181
0.5972,0.1661,0.2066,0.0248,0.004,8e-04,4e-04,264,0.116862117628621,-0.0831886085146096,0.0502794488076909,-0.329638875691248,-0.552589195239812,-0.339108818494362,0.052605247754962,-0.713552285726181
0.5972,0.1661,0.2066,0.0248,0.004,8e-04,4e-04,265,0.116862117628621,-0.0831886085146096,0.0502794488076909,-0.329638875691248,-0.552589195239812,-0.339108818494362,0.052605247754962,-0.713552285726181
0.5972,0.1661,0.2066,0.0248,0.004,8e-04,4e-04,266,0.116862117628621,-0.0831886085146096,0.0502794488076909,-0.329638875691248,-0.552589195239812,-0.339108818494362,0.052605247754962,-0.713552285726181
0.5972,0.1661,0.2066,0.0248,0.004,8e-04,4e-04,267,0.116862117628621,-0.0831886085146096,0.0502794488076909,-0.329638875691248,-0.552589195239812,-0.339108818494362,0.052605247754962,-0.713552285726181
0.5972,0.1661,0.2066,0.0248,0.004,8e-04,4e-04,268,0.116862117628621,-0.0831886085146096,0.0502794488076909,-0.329638875691248,-0.552589195239812,-0.339108818494362,0.052605247754962,-0.713552285726181
0.5292,0.1699,0.2103,0.0665,0.0187,0.0035,0.002,272,-0.00402351579561325,-0.0605685964559725,0.0680299748308068,0.656719418799625,0.989639967500839,1.13679770131522,1.66204316018906,2.03232416734516
0.5292,0.1699,0.2103,0.0665,0.0187,0.0035,0.002,273,-0.00402351579561325,-0.0605685964559725,0.0680299748308068,0.656719418799625,0.989639967500839,1.13679770131522,1.66204316018906,2.03232416734516
0.5292,0.1699,0.2103,0.0665,0.0187,0.0035,0.002,274,-0.00402351579561325,-0.0605685964559725,0.0680299748308068,0.656719418799625,0.989639967500839,1.13679770131522,1.66204316018906,2.03232416734516
